DateTime,Market1: Close,Market1: High,Market1: Low,Market1: Open,Market2: Close,Market2: High,Market2: Low,Market2: Open,Market2: Open_Interest,Market2: Volume,Market3: Close,Market3: High,Market3: Low,Market3: Open,Market3: Open_Interest,Market3: Volume,Market1: Direction,Market2: Direction,Market3: Direction
2017-12-20,317.15,317.7,311.95,311.95,7044.0,7070.5,6914.5,6927.0,315901.59669822856,54982.0,53790.0,54040.0,53500.0,53600.0,704570.0,48574.0,1,1,1
2017-12-21,319.45,319.05,316.3,316.95,7086.0,7088.0,7005.0,7038.0,315899.18639538134,55364.0,54390.0,54760.0,53950.0,54000.0,713078.0,76552.0,1,1,1
2017-12-22,321.45,321.85,318.45,318.85,7125.0,7139.0,7034.5,7072.0,315899.1499497133,35448.0,54450.0,54730.0,54150.0,54370.0,723496.0,61316.0,1,1,1
2017-12-25,319.60297914157667,322.62431256131345,316.2940789729678,317.16811317114417,7075.229343505465,7143.632150234617,7005.6657187992405,7024.035485037538,315899.14939862624,39095.84693360875,54970.0,55400.0,54540.0,54560.0,734294.0,86038.0,1,1,1
2017-12-26,325.6,325.8,322.1,322.1,7207.988737879995,7213.949054456726,7134.2623148443145,7133.2575242511075,315899.14939029334,41382.18776453105,54990.0,55450.0,54610.0,54900.0,746422.0,84684.0,1,1,1
2017-12-27,325.7,325.7,325.7,325.7,7240.0,7259.0,7150.0,7167.0,315899.1493901673,53285.0,55220.0,55580.0,54960.0,55550.0,749010.0,87298.0,1,1,0
2017-12-28,330.85,332.2,326.95,328.2,7289.0,7312.5,7196.0,7225.0,315899.1493901654,49305.0,55570.0,55970.0,55170.0,55210.0,774494.0,134900.0,1,1,1
2017-12-29,330.05,331.45,326.0,330.65,7247.0,7291.5,7176.5,7281.0,315899.1493901654,33941.0,55740.0,55990.0,55400.0,55750.0,757066.0,106148.0,0,0,0
2018-01-02,327.8,330.95,326.75,329.65,7205.0,7285.0,7196.0,7250.0,315899.1493901654,33751.0,55270.0,55760.0,54960.0,55540.0,744996.0,89466.0,0,0,0
2018-01-03,325.75,328.0,323.65,327.75,7147.0,7212.5,7132.5,7210.0,315899.1493901654,39658.0,55050.0,55350.0,54810.0,55250.0,737808.0,97976.0,0,0,0
2018-01-04,326.3,329.8,324.5,325.7,7188.5,7265.0,7150.0,7166.0,315899.1493901654,39800.0,55020.0,55420.0,54680.0,54870.0,744792.0,135860.0,1,1,1
2018-01-05,322.95,327.6,322.25,325.85,7121.0,7217.5,7107.0,7198.5,315899.1493901654,36018.0,55070.0,55480.0,54800.0,55460.0,727132.0,118170.0,0,0,0
2018-01-08,322.4,324.55,322.05,323.35,7125.0,7160.0,7105.0,7133.5,327055.0,35165.0,54600.0,54840.0,54420.0,54710.0,712312.0,158260.0,0,0,0
2018-01-09,321.6,325.9,321.25,323.05,7102.0,7187.5,7086.0,7131.5,327616.0,43775.0,54800.0,55100.0,54530.0,54600.0,717604.0,176372.0,0,0,1
2018-01-10,323.55,327.45,321.75,322.05,7153.0,7225.0,7098.0,7103.0,328192.0,43654.0,54890.0,55180.0,54680.0,55000.0,703592.0,161198.0,1,1,0
2018-01-11,323.3,325.65,320.65,323.6,7140.5,7185.0,7081.0,7155.5,330347.0,44660.0,55080.0,55310.0,54900.0,55210.0,703464.0,158968.0,0,0,0
2018-01-12,321.85,324.9,321.6,322.55,7110.0,7171.0,7070.5,7133.5,330516.0,34373.0,54680.0,55130.0,54260.0,55050.0,691738.0,214000.0,0,0,0
2018-01-15,325.70926950353197,327.98721557393856,321.92598768640397,321.9939189780156,7210.0,7262.0,7130.0,7130.5,324978.0,39851.0,54670.0,55120.0,54350.0,54440.0,695964.0,223716.0,1,1,1
2018-01-16,321.95,329.1,318.35,322.4,7078.0,7221.0,7035.5,7218.0,321264.0,57577.0,54650.0,55140.0,54320.0,55120.0,667406.0,47974.0,0,0,0
2018-01-17,318.9,322.1,317.85,321.9,7034.0,7116.0,7027.0,7106.0,320620.0,40580.0,53910.0,54170.0,53700.0,53900.0,654296.0,65714.0,0,0,1
2018-01-18,319.9,321.6,318.4,319.2,7076.0,7105.0,7036.5,7048.0,321837.0,45150.0,53840.0,54080.0,53580.0,53810.0,651674.0,54316.0,1,1,1
2018-01-19,318.75,323.4,318.0,320.1,7041.0,7146.5,7040.85,7083.5,320728.0,48232.0,53830.0,54030.0,53660.0,53960.0,652432.0,49654.0,0,0,0
2018-01-22,319.85,321.85,317.95,318.65,7068.0,7116.5,7049.0,7049.0,319749.0,37733.0,53760.0,54120.0,53450.0,53850.0,660024.0,66384.0,1,1,0
2018-01-23,311.1,321.25,310.8,319.85,6923.0,7099.5,6885.0,7090.0,316227.0,102858.0,53780.0,54050.0,53590.0,54050.0,674340.0,51866.0,0,0,0
2018-01-24,322.85,324.25,311.4,311.85,7150.0,7173.5,6912.5,6919.0,317539.0,83564.0,52910.0,53160.0,52700.0,53080.0,720210.0,111598.0,1,1,0
2018-01-25,321.65,325.8,319.6,323.0,7138.0,7208.0,7110.5,7155.5,315819.0,56060.0,53710.0,54290.0,52940.0,53000.0,727226.0,131454.0,0,0,1
2018-01-26,319.9,322.8,318.5,320.4,7085.0,7150.0,7061.5,7094.0,319672.0,48069.0,53690.0,53990.0,53330.0,53850.0,743972.0,65202.0,0,0,0
2018-01-29,319.4,323.55,319.1,320.0,7085.0,7169.0,7071.5,7108.5,318182.0,41579.0,53630.0,53930.0,53260.0,53560.0,759336.0,79916.0,0,0,1
2018-01-30,318.9,321.1,315.2,319.85,7050.0,7121.0,6994.0,7091.0,316863.0,49654.0,53360.0,53720.0,52970.0,53590.0,765004.0,90948.0,0,0,0
2018-01-31,319.55,323.3,317.7,319.1,7118.0,7165.5,7047.5,7080.5,312809.0,46242.0,53240.0,53460.0,53030.0,53290.0,761228.0,93718.0,1,1,0
2018-02-01,320.9,322.25,318.3,319.8,7119.0,7139.5,7063.0,7115.0,312132.0,49181.0,53300.0,53540.0,53090.0,53480.0,756490.0,75934.0,1,1,0
2018-02-02,318.75,324.4,316.5,321.55,7045.0,7188.5,7029.0,7130.0,316726.0,58238.0,53390.0,53830.0,52970.0,53070.0,764192.0,110622.0,0,0,1
2018-02-05,322.1,325.75,317.05,317.55,7169.0,7220.0,7050.5,7060.5,318110.0,58627.0,53190.0,53490.0,52890.0,53390.0,769802.0,132408.0,1,1,0
2018-02-06,318.9,321.95,316.0,319.15,7076.0,7140.0,7025.0,7111.0,314455.0,68799.0,53290.0,54020.0,52770.0,53220.0,773858.0,233590.0,0,0,1
2018-02-07,308.75,322.85,308.5,321.3,6880.0,7161.0,6865.0,7121.0,320618.0,102135.0,53070.0,53360.0,52670.0,53060.0,780404.0,168268.0,0,0,1
2018-02-08,308.2,311.9,306.15,309.5,6845.0,6941.0,6809.0,6892.0,317261.0,102496.0,52160.0,52820.0,51780.0,52700.0,785766.0,302370.0,0,0,0
2018-02-09,303.35,308.4,302.6,307.65,6755.0,6858.0,6733.0,6840.0,322266.0,62868.0,51800.0,52210.0,51440.0,52120.0,795296.0,258852.0,0,0,0
2018-02-12,308.65,309.7,304.25,305.0,6831.0,6889.0,6785.75,6786.0,320939.0,46980.0,51550.0,52080.0,51100.0,51540.0,793352.0,77146.0,1,1,1
2018-02-13,316.25,316.9,307.95,308.65,6988.0,7025.0,6843.0,6851.5,321178.0,56999.0,52130.0,52470.0,51700.0,51800.0,811110.0,55258.0,1,1,1
2018-02-14,323.6,323.75,313.9,316.35,7163.0,7176.5,6965.5,7018.0,320188.0,62524.0,52760.0,53020.0,52420.0,52600.0,792108.0,51918.0,1,1,1
2018-02-15,324.55,324.9,321.25,323.7,7182.0,7202.0,7125.5,7166.0,318939.0,40036.0,55880.824425307685,55926.52003460837,55552.67696767134,55740.42156617761,791413.6272883147,78232.85163555582,1,1,1
2018-02-16,324.85,327.2,323.55,324.55,7233.0,7253.0,7181.0,7194.5,320768.0,51227.0,56277.63896801037,56322.556208138645,55985.37271838438,55962.107585523976,791388.2534612053,67144.20038726019,1,1,1
2018-02-19,321.5532011548045,325.4579833965576,320.02964947001846,324.63561931603033,7118.0,7206.0,7088.0,7189.0,316711.0,24163.0,55382.86107760235,55957.58169527741,55260.31497394631,55919.326073018536,791387.3262486416,71818.9318831047,0,0,0
2018-02-20,319.05,324.6,318.05,323.95,7090.0,7125.0,7060.0,7125.0,311640.0,24814.0,55165.00211298127,55328.583066729334,55042.01801863163,55421.50483659161,791387.2923663607,86871.43926786234,0,0,0
2018-02-21,321.6,322.95,316.4,318.7,7119.0,7144.5,7034.5,7081.5,310364.0,25947.0,55390.64175491025,55480.00866249091,54843.211862898606,55083.14196495768,791387.2911282314,90217.25526659399,1,1,1
2018-02-22,324.15,324.35,315.35,320.05,7162.0,7193.0,7003.5,7088.0,309392.0,48930.0,52960.0,53270.0,52750.0,53220.0,780660.0,35902.0,1,1,0
2018-02-23,321.25,323.55,319.0,323.4,7095.0,7167.5,7083.5,7166.0,306159.0,33263.0,53790.0,54070.0,53030.0,53070.0,806984.0,103254.0,0,0,1
2018-02-26,319.75,323.4,318.8,320.85,7110.0,7179.0,7092.0,7113.0,302768.0,41862.0,53680.0,53980.0,53430.0,53710.0,823752.0,107706.0,0,0,0
2018-02-27,315.75,320.95,313.35,319.9,7021.0,7143.0,6988.5,7127.5,302028.0,52056.0,53540.0,53800.0,53340.0,53700.0,831046.0,85628.0,0,0,0
2018-02-28,310.75,315.65,310.2,315.5,6931.0,7037.5,6923.5,7020.0,303936.0,47930.0,52940.0,53490.0,52680.0,53330.0,847412.0,139806.0,0,0,0
2018-03-01,309.95,312.15,308.05,310.45,6922.0,6965.0,6858.5,6930.0,303499.0,53649.0,52560.0,52860.0,52300.0,52780.0,855760.0,118938.0,0,0,0
2018-03-02,310.1,311.85,308.75,310.45,6898.0,6960.0,6881.0,6924.0,296310.0,44367.0,52450.0,52700.0,52110.0,52170.0,859790.0,146956.0,0,0,1
2018-03-05,310.55,311.45,307.35,311.45,6910.0,6943.0,6855.0,6932.0,297803.0,37298.0,52280.0,52580.0,52040.0,52390.0,867046.0,154072.0,0,0,0
2018-03-06,313.7,315.5,310.45,310.45,7004.0,7029.5,6928.5,6936.0,301105.0,36878.0,52320.0,52740.0,51850.0,52060.0,880408.0,191752.0,1,1,1
2018-03-07,311.4,312.25,309.65,312.25,6950.0,6990.0,6905.0,6972.0,302799.0,41179.0,52680.0,52940.0,52420.0,52850.0,876738.0,190386.0,0,0,0
2018-03-08,305.85,309.8,305.15,309.8,6833.0,6952.5,6809.0,6944.5,304187.0,42519.0,52220.0,52450.0,51950.0,52230.0,873094.0,197866.0,0,0,0
2018-03-09,311.6,312.55,304.1,305.8,6962.0,6971.5,6777.0,6839.0,302587.0,51045.0,51540.0,51970.0,51080.0,51820.0,873982.0,289024.0,1,1,0
2018-03-12,310.4,312.5,309.2,312.35,6913.0,6992.0,6886.5,6964.0,301383.0,34898.0,52040.0,52560.0,51410.0,51410.0,877778.0,308666.0,0,0,1
2018-03-13,311.9,312.15,309.3,310.05,6945.0,6959.0,6873.5,6929.0,302329.0,30380.0,51930.0,52200.0,51710.0,51950.0,884420.0,210318.0,1,1,0
2018-03-14,314.0,317.05,312.3,312.35,6988.5,7064.0,6925.0,6939.0,302467.0,45169.0,52150.0,52480.0,51890.0,52090.0,875642.0,223704.0,1,1,1
2018-03-15,311.1,314.45,309.2,313.15,6920.0,7011.5,6890.0,6989.5,302279.0,40853.0,52390.0,52740.0,51980.0,52600.0,872146.0,248478.0,0,0,0
2018-03-16,309.3,312.6,307.6,312.3,6888.0,6974.0,6852.0,6907.5,303308.0,33736.0,52190.0,52530.0,51980.0,52080.0,852498.0,42988.0,0,0,1
2018-03-19,306.95,309.0,305.55,309.0,6854.0,6880.0,6785.0,6872.5,297906.0,40571.0,51780.0,52400.0,51400.0,52360.0,871728.0,74834.0,0,0,0
2018-03-20,302.55,306.8,302.25,306.15,6755.0,6865.5,6730.0,6839.5,289442.0,66403.0,51580.0,51860.0,51350.0,51540.0,871144.0,45030.0,0,0,1
2018-03-21,304.85,306.85,301.0,303.25,6793.0,6835.0,6702.0,6755.0,288886.0,49669.0,51030.0,51550.0,50680.0,51500.0,892110.0,72976.0,1,1,0
2018-03-22,301.2,304.85,299.55,304.85,6695.0,6860.0,6674.0,6841.5,290764.0,62385.0,51230.0,51650.0,50560.0,50650.0,893996.0,94316.0,0,0,1
2018-03-23,298.45,300.65,297.35,300.0,6660.0,6719.5,6623.5,6718.5,291829.0,51521.0,50410.0,51250.0,49870.0,51200.0,882978.0,155050.0,0,0,0
2018-03-26,296.05,298.05,294.6,295.0,6602.0,6666.0,6532.0,6638.0,290658.0,62001.0,49650.0,50460.0,48900.0,50400.0,876706.0,154496.0,1,0,0
2018-03-27,299.15,297.75,297.6,297.6,6649.0,6721.5,6623.5,6635.5,293913.0,46143.0,49680.0,50070.0,48940.0,48950.0,880104.0,145968.0,1,1,1
2018-03-28,300.2,301.0,296.85,298.3,6665.0,6690.0,6605.0,6649.0,292831.0,49411.0,49640.0,49930.0,49390.0,49710.0,879730.0,115230.0,1,1,0
2018-03-29,302.55,304.9,299.45,300.1,6714.0,6778.5,6661.5,6671.0,291505.0,62808.0,49800.0,50230.0,49410.0,49790.0,881490.0,181994.0,1,1,1
2018-03-30,291.6369916998633,293.79777199852464,289.5012912051806,291.2993796005505,6456.130687106315,6505.347328146868,6412.226488493914,6451.144027771829,291484.94984081306,57111.70493770298,50160.0,50450.0,49920.0,50110.0,873740.0,112732.0,1,1,1
2018-04-02,305.0,307.25,303.7,304.8,6751.955052375302,6803.21008895589,6726.716749513251,6750.130063308717,291484.64666669286,56954.10791634202,50460.0,50790.0,50260.0,50320.0,866542.0,108144.0,1,1,1
2018-04-03,306.35,306.95,303.85,304.45,6796.0,6828.0,6764.0,6764.0,293043.0,47451.0,50560.0,50810.0,50310.0,50530.0,856216.0,136086.0,1,1,1
2018-04-04,301.05,306.95,297.0,306.7,6724.0,6822.0,6621.5,6811.0,298041.0,81631.0,50510.0,50720.0,50350.0,50650.0,841852.0,116416.0,0,0,0
2018-04-05,307.45,308.8,301.35,302.85,6816.0,6870.0,6721.0,6738.5,296430.0,45210.0,53033.09653061782,53348.402199077966,52399.06559535739,52415.13127598211,841327.1094815994,121721.31270248324,1,1,1
2018-04-06,305.85,306.85,302.45,306.85,6769.0,6840.65,6732.0,6772.5,298422.0,29233.0,52667.40469714671,53120.487263918876,52484.82511351673,52679.598807833914,841307.9288873146,115008.08446648325,0,0,0
2018-04-09,307.7,308.55,303.55,304.25,6830.0,6855.0,6750.5,6769.0,299897.0,42860.0,50500.0,50810.0,50220.0,50520.0,863568.0,123742.0,1,1,0
2018-04-10,313.7,314.1,306.8,307.6,6945.0,6973.0,6818.0,6830.0,304746.0,50105.0,50980.0,51350.0,50520.0,50720.0,864106.0,166274.0,1,1,1
2018-04-11,311.7,314.75,310.15,313.8,6950.0,6987.5,6893.0,6962.5,310075.0,47779.0,51270.0,51550.0,50900.0,51400.0,844182.0,186814.0,0,0,0
2018-04-12,306.35,312.3,304.05,311.35,6821.0,6933.0,6772.0,6913.0,312749.0,55682.0,50860.0,51370.0,50300.0,51360.0,844694.0,260970.0,0,0,0
2018-04-13,307.1,309.25,305.25,306.2,6830.0,6882.5,6802.5,6805.0,314581.0,40966.0,50420.0,50680.0,50140.0,50320.0,841754.0,225766.0,1,1,1
2018-04-16,309.55,311.7,304.4,306.45,6910.5,6936.0,6782.5,6835.0,310321.0,38666.0,50400.0,50740.0,50070.0,50700.0,838208.0,249156.0,1,1,0
2018-04-17,307.95,310.2,305.45,308.35,6877.0,6910.0,6812.5,6884.5,306803.0,40401.0,51000.0,51200.0,50680.0,50700.0,804790.0,54196.0,0,0,1
2018-04-18,315.85,317.85,307.6,308.5,7022.0,7075.0,6861.0,6876.5,304953.0,78738.0,51030.0,51530.0,50610.0,50700.0,800818.0,55520.0,1,1,1
2018-04-19,313.2,319.55,311.2,316.15,6984.0,7112.0,6933.0,7035.5,303445.0,76364.0,52100.0,52480.0,51800.0,51920.0,813472.0,94770.0,0,0,1
2018-04-20,313.5,314.7,310.55,312.6,6992.0,7007.5,6920.0,6967.5,303476.0,38587.0,51610.0,51860.0,51340.0,51680.0,810154.0,68660.0,1,1,0
2018-04-23,311.05,316.15,307.8,313.1,6943.5,7040.5,6858.0,6978.0,299925.0,52324.0,51910.0,52230.0,51610.0,51730.0,813204.0,64526.0,0,0,1
2018-04-24,314.2,316.75,310.05,310.7,7013.0,7050.0,6909.5,6927.0,300002.0,55246.0,51570.0,52030.0,51000.0,51160.0,798448.0,88322.0,1,1,1
2018-04-25,313.45,315.4,311.65,313.1,7008.0,7028.0,6948.5,6985.5,303306.0,45688.0,51930.0,52250.0,51680.0,52230.0,782942.0,84258.0,1,1,0
2018-04-26,311.4,314.4,308.7,312.9,6965.0,7007.5,6890.0,6981.5,303504.0,52658.0,51860.0,52080.0,51550.0,51980.0,774952.0,87510.0,0,0,0
2018-04-27,304.6,312.0,302.9,311.6,6797.0,6970.0,6776.5,6964.5,303506.0,50219.0,51780.0,51970.0,51560.0,51590.0,772964.0,96122.0,0,0,1
2018-04-30,305.25,306.55,303.3,305.15,6807.0,6852.0,6783.5,6824.0,304524.0,28568.0,52963.070434846755,53208.62472606728,52886.3355848991,53080.18933402121,772891.3543337106,95638.16032055585,1,0,0
2018-05-01,301.5,305.3,299.85,304.85,6745.0,6838.0,6710.0,6821.0,312670.0,46051.0,52480.66844175722,53099.90891372564,52313.306077198045,53056.8539635637,772888.6997095504,94674.84595472064,0,0,0
2018-05-02,304.75,305.85,302.8,303.25,6820.0,6856.0,6771.5,6771.5,309539.0,56463.0,51170.0,51400.0,50900.0,50960.0,780510.0,82136.0,1,1,1
2018-05-03,305.9,309.4,304.1,304.45,6827.0,6927.5,6792.0,6807.5,304085.0,49865.0,51170.0,51310.0,51020.0,51180.0,785504.0,101286.0,1,1,0
2018-05-04,306.55,308.05,304.6,306.3,6826.0,6892.5,6787.0,6864.0,304081.0,30941.0,51330.0,51550.0,50990.0,51450.0,777870.0,128410.0,1,0,0
2018-05-07,305.95,308.3,304.5,305.5,6772.985732046634,6826.459464361598,6744.436121918949,6765.632330514478,304080.9395168652,40875.661044943896,51280.0,51430.0,51130.0,51160.0,773224.0,125368.0,1,1,1
2018-05-08,304.05,306.95,299.8,305.8,6745.0,6870.0,6720.0,6826.0,307934.0,60082.0,51400.0,51680.0,51220.0,51630.0,775232.0,123160.0,0,0,0
2018-05-09,303.95,304.45,303.3,303.3,6810.0,6827.5,6766.0,6820.0,306812.0,39909.0,50900.0,51130.0,50450.0,50800.0,777408.0,246322.0,1,0,1
2018-05-10,309.25,309.4,304.3,304.3,6917.0,6929.5,6797.5,6817.0,306231.0,52844.0,51110.0,51320.0,50920.0,51000.0,772270.0,197810.0,1,1,1
2018-05-11,309.5,310.45,309.15,309.15,6942.0,6947.0,6897.0,6911.0,309034.0,38121.0,51480.0,51700.0,51350.0,51700.0,765664.0,212786.0,1,1,0
2018-05-14,307.85,308.6,307.05,307.5,6885.0,6957.0,6850.0,6925.5,309403.0,40252.0,51570.0,51760.0,51460.0,51500.0,755552.0,205314.0,1,0,1
2018-05-15,304.25,307.8,302.2,307.8,6808.0,6905.0,6765.0,6870.0,310196.0,55572.0,51270.0,51470.0,51060.0,51290.0,748558.0,187332.0,0,0,0
2018-05-16,305.85,306.05,303.5,303.5,6826.0,6850.0,6780.5,6808.0,308710.0,30030.0,51130.0,51370.0,50870.0,51120.0,713746.0,36390.0,1,1,1
2018-05-17,307.7,307.7,306.1,307.05,6879.0,6900.0,6833.0,6850.0,305589.0,33619.0,51260.0,51450.0,51070.0,51140.0,707548.0,24302.0,1,1,1
2018-05-18,305.1,306.9,304.5,305.0,6855.0,6881.5,6810.0,6868.0,302743.0,30121.0,51420.0,51540.0,51240.0,51310.0,699746.0,26470.0,1,0,1
2018-05-21,308.55,309.0,306.05,306.05,6879.0,6923.0,6829.0,6841.5,304272.0,39165.0,51480.0,51710.0,51130.0,51280.0,719770.0,63278.0,1,1,1
2018-05-22,311.9,313.3,310.0,310.0,6979.0,6999.0,6876.0,6895.0,307257.0,57187.0,51670.0,51850.0,51590.0,51820.0,715874.0,40820.0,1,1,0
2018-05-23,306.05,309.0,303.65,309.0,6867.0,6969.5,6805.0,6957.0,308805.0,60716.0,52060.0,52380.0,51800.0,52050.0,719060.0,83852.0,0,0,1
2018-05-24,308.55,309.0,305.75,305.75,6880.0,6913.0,6838.5,6846.0,306251.0,31684.0,51540.0,51640.0,51430.0,51590.0,713760.0,54878.0,1,1,0
2018-05-25,306.7,309.45,306.5,309.45,6885.0,6942.0,6840.0,6904.0,308727.0,35186.0,51680.0,51830.0,51500.0,51590.0,715470.0,58716.0,0,0,1
2018-05-28,300.12562822063285,301.54308491741534,298.37422741399325,300.01917743333485,6644.048366595454,6676.84607832398,6608.755064763859,6644.253507749034,308764.4390604426,40180.042335215636,51620.0,51780.0,51450.0,51610.0,710848.0,45544.0,1,0,1
2018-05-29,305.2,308.0,305.6,307.3,6860.0,6940.0,6815.5,6845.0,307180.0,50492.0,51730.0,51980.0,51450.0,51450.0,709684.0,58516.0,0,1,1
2018-05-30,306.9,307.65,301.0,305.5,6840.0,6856.0,6727.0,6821.5,309712.0,73369.0,51440.0,52120.0,50900.0,51920.0,730540.0,145992.0,1,1,0
2018-05-31,306.5,309.2,304.6,307.15,6852.0,6895.5,6801.0,6849.0,310424.0,49015.0,51380.0,51650.0,51000.0,51100.0,707776.0,95526.0,0,1,1
2018-06-01,309.85,310.0,305.6,306.3,6896.0,6912.0,6822.85,6840.5,308479.0,47150.0,51500.0,51740.0,51160.0,51370.0,693772.0,103862.0,1,1,1
2018-06-04,313.45,314.2,309.0,309.8,6975.0,6992.0,6891.0,6917.5,306942.0,45437.0,52060.0,52520.0,51640.0,51800.0,704886.0,135090.0,1,1,1
2018-06-05,319.85,325.0,312.35,313.8,7099.0,7117.0,6952.5,6983.5,313180.0,86493.0,52250.0,53000.0,52030.0,52200.0,718902.0,125738.0,1,1,1
2018-06-06,326.2,327.4,319.3,321.2,7220.0,7252.0,7092.0,7122.0,323082.0,83110.0,53000.0,53390.0,52520.0,52570.0,746610.0,229322.0,1,1,1
2018-06-07,327.5,331.55,325.75,326.75,7332.0,7348.0,7232.5,7235.5,331238.0,87290.0,53940.0,54360.0,53470.0,53490.0,769268.0,287162.0,1,1,1
2018-06-08,330.0,330.5,324.7,326.5,7312.0,7333.0,7211.0,7252.5,329057.0,72790.0,54130.0,54580.0,53690.0,54400.0,773102.0,314034.0,1,1,0
2018-06-11,325.7,330.35,324.45,329.95,7255.0,7329.0,7212.5,7311.5,334681.0,53484.0,54250.0,54480.0,54000.0,54050.0,775818.0,272404.0,0,0,1
2018-06-12,324.95,326.85,323.35,325.25,7222.0,7258.0,7192.5,7220.5,335820.0,35182.0,53970.0,54190.0,53730.0,54000.0,767170.0,200354.0,0,1,0
2018-06-13,325.4,327.15,322.4,324.55,7257.0,7259.0,7169.0,7212.5,334841.0,34408.0,53710.0,54030.0,53430.0,54010.0,749134.0,205028.0,1,1,0
2018-06-14,322.2,325.6,318.65,325.6,7177.0,7238.0,7156.0,7238.0,335755.0,38098.0,53800.0,54080.0,53520.0,53690.0,748540.0,219358.0,0,0,1
2018-06-15,314.45,321.8,313.1,320.1,7020.0,7168.5,6996.0,7143.5,334210.0,60712.0,53510.0,53720.0,53230.0,53550.0,738948.0,207270.0,0,0,0
2018-06-18,310.65,315.15,309.65,313.6,6964.0,7027.5,6918.0,7003.0,330683.0,16312.0,54184.63677218639,54571.45508792146,53934.94060239286,54472.53310465278,738597.4883143625,204767.5033171109,0,0,0
2018-06-19,304.7,313.35,303.65,312.65,6840.0,7002.5,6809.0,6969.5,321610.0,106898.0,52500.0,53100.0,51780.0,52880.0,664236.0,78598.0,0,0,0
2018-06-20,304.05,306.75,302.1,303.45,6773.0,6872.0,6772.0,6819.0,318519.0,69394.0,52020.0,52220.0,51670.0,51710.0,660518.0,46496.0,1,0,1
2018-06-21,302.15,305.35,301.8,303.75,6786.0,6842.5,6772.5,6818.0,318222.0,62005.0,51900.0,52140.0,51610.0,51910.0,659838.0,47398.0,0,0,0
2018-06-22,302.7,304.65,301.35,302.8,6789.0,6831.5,6768.0,6795.5,313086.0,41270.0,51890.0,52040.0,51740.0,51980.0,665948.0,46120.0,0,0,0
2018-06-25,298.7,304.5,296.8,302.75,6755.0,6837.5,6702.5,6820.0,310480.0,49587.0,52040.0,52290.0,51810.0,51960.0,661248.0,54598.0,0,0,1
2018-06-26,299.2,299.85,297.5,298.4,6713.0,6744.0,6692.0,6716.0,308303.0,42200.0,51700.0,51960.0,51480.0,51920.0,663252.0,59842.0,1,0,0
2018-06-27,298.45,300.45,296.05,299.55,6692.5,6748.0,6667.0,6723.5,307678.0,54014.0,51740.0,51930.0,51620.0,51700.0,659504.0,62566.0,0,0,1
2018-06-28,295.35,298.1,293.0,297.75,6623.0,6703.0,6589.5,6693.0,310180.0,54130.0,51950.0,52230.0,51580.0,51620.0,658534.0,82712.0,0,0,1
2018-06-29,295.1,298.05,294.25,295.1,6626.0,6692.5,6610.5,6636.5,308713.0,42627.0,51620.0,51960.0,51250.0,51550.0,660528.0,104716.0,1,0,1
2018-07-02,293.15,295.6,290.85,295.4,6523.0,6635.5,6519.0,6630.0,308876.0,47126.0,51510.0,51700.0,51130.0,51700.0,669746.0,101530.0,0,0,0
2018-07-03,290.6,294.2,289.7,293.05,6491.0,6612.5,6490.0,6565.5,306655.0,58267.0,51520.0,51740.0,51200.0,51550.0,669490.0,108982.0,0,0,0
2018-07-04,288.4853529888426,296.55247279791797,286.43737249404586,294.33509065264786,6386.0,6566.0,6344.0,6518.0,311802.0,55751.0,50910.0,51500.0,50100.0,51380.0,691760.0,204618.0,0,0,0
2018-07-05,281.4,290.95,281.1,290.95,6345.0,6428.0,6306.5,6406.0,310936.0,60251.0,49710.0,50310.0,49300.0,50190.0,671742.0,280700.0,0,0,0
2018-07-06,281.3,281.95,278.55,281.8,6282.0,6344.0,6221.5,6333.5,308493.0,64166.0,49270.0,49770.0,48640.0,49550.0,669494.0,313860.0,0,0,0
2018-07-09,283.9,285.9,283.4,284.95,6390.0,6438.0,6326.0,6329.0,305211.0,46193.0,49540.0,50080.0,48830.0,49100.0,668002.0,285956.0,0,1,1
2018-07-10,282.85,283.0,281.0,281.1,6332.5,6441.0,6301.0,6424.0,305897.0,43210.0,49800.0,50000.0,49580.0,49700.0,673406.0,209834.0,1,0,1
2018-07-11,273.35,281.8,271.45,281.8,6145.0,6328.0,6081.0,6328.0,313169.0,87117.0,48390.0,49750.0,47520.0,49570.0,661610.0,541382.0,0,0,0
2018-07-12,276.8,278.0,272.2,272.8,6228.0,6247.0,6103.0,6147.5,313738.0,54266.0,48490.0,49170.0,47780.0,48250.0,644544.0,450502.0,1,1,1
2018-07-13,277.0,277.65,275.3,277.5,6237.0,6244.0,6156.0,6227.0,313226.0,36504.0,48820.0,49010.0,48580.0,48770.0,635060.0,275076.0,0,1,1
2018-07-16,275.7,277.9,274.0,277.35,6192.0,6267.5,6150.0,6224.0,311584.0,36225.0,48990.0,49300.0,48720.0,48850.0,643782.0,296012.0,0,0,1
2018-07-17,273.95,277.35,273.65,276.0,6152.0,6261.5,6142.0,6189.0,305115.0,48524.0,48950.0,49270.0,48620.0,48800.0,617840.0,50378.0,0,0,1
2018-07-18,275.2,275.65,271.0,274.7,6150.0,6194.5,6080.0,6158.5,303049.0,42975.0,48570.0,48910.0,48230.0,48800.0,632838.0,59892.0,1,0,0
