DateTime,Market1: Close,Market1: High,Market1: Low,Market1: Open,Market2: Close,Market2: High,Market2: Low,Market2: Open,Market2: Open_Interest,Market2: Volume,Market3: Close,Market3: High,Market3: Low,Market3: Open,Market3: Open_Interest,Market3: Volume
2016-07-19T00:00:00.000,226.15,226.2,223.4,223.9,4984,4990,4902.5,4939,339656,49608,38290.0,38570.0,37800.0,37830.0,618974.0,142278.0
2016-07-20T00:00:00.000,225.2,225.85,223.9,225.75,4966,4992.5,4900,4977,342921,46620,38460.0,38830.0,38140.0,38420.0,627464.0,168214.0
2016-07-21T00:00:00.000,225.6,226.6,224.85,224.85,4976,5000,4946,4951.5,343442,47409,38470.0,38730.0,37930.0,38130.0,631372.0,142002.0
2016-07-22T00:00:00.000,223.4,226.2,222.55,226.15,4920,4997,4906,4955.5,343312,44341,38500.0,38900.0,38220.0,38600.0,615460.0,139052.0
2016-07-25T00:00:00.000,221.6,224.05,220.95,224.0,4899,4949.5,4875,4930,344007,46067,38210.0,38690.0,37860.0,38400.0,605460.0,173264.0
2016-07-26T00:00:00.000,222.5,222.95,221.2,221.2,4930,4930.15,4859,4908,346432,41995,37850.0,38280.0,37650.0,38220.0,592236.0,130380.0
2016-07-27T00:00:00.000,218.5,221.45,218.85,221.1,4850,4935,4830,4922,346411,42533,37930.0,38130.0,37680.0,37810.0,588728.0,142368.0
2016-07-28T00:00:00.000,220.9,222.5,218.7,218.8,4896.5,4916,4849.5,4850,349825,33050,37770.0,37950.0,37510.0,37750.0,576748.0,151922.0
2016-07-29T00:00:00.000,222.15,223.95,218.95,221.3,4925,4945,4848,4898.5,344954,41756,37870.0,38150.0,37490.0,37960.0,567430.0,192998.0
2016-08-01T00:00:00.000,219.95,224.75,218.65,223.1,4882,4965,4865.5,4911,351180,40377,37980.0,38330.0,37500.0,37690.0,576834.0,265488.0
2016-08-02T00:00:00.000,220.9,224.55,219.2,219.25,4892,4959,4855,4865,352804,49415,37940.0,38160.0,37680.0,38140.0,570826.0,245842.0
2016-08-03T00:00:00.000,219.85,221.45,217.2,220.85,4875,4902.5,4820,4884.5,348481,53429,38050.0,38450.0,37680.0,38120.0,574808.0,341054.0
2016-08-04T00:00:00.000,217.4,220.4,215.55,220.0,4831,4886,4786,4884.5,349247,50435,37650.0,37910.0,37430.0,37710.0,563804.0,350780.0
2016-08-05T00:00:00.000,215.4,218.15,215.05,217.4,4789,4849,4783,4832.5,347788,36346,37540.0,37770.0,37280.0,37300.0,542568.0,307212.0
2016-08-08T00:00:00.000,216.5,218.1,215.35,215.6,4810,4842,4789,4789,349366,32688,37510.0,37680.0,37370.0,37510.0,540380.0,257108.0
2016-08-09T00:00:00.000,215.0,216.5,214.0,216.25,4779,4810,4761,4799,348976,36812,37470.0,37760.0,37180.0,37560.0,558306.0,290706.0
2016-08-10T00:00:00.000,217.1,220.5,214.5,215.0,4821,4888.5,4779,4780,344038,59390,37350.0,37530.0,37100.0,37160.0,551562.0,236298.0
2016-08-11T00:00:00.000,219.1,219.3,216.9,217.35,4848,4855,4809.5,4815.5,341591,24231,37600.0,37800.0,37450.0,37790.0,538080.0,248324.0
2016-08-12T00:00:00.000,214.0,219.45,213.55,218.5,4761,4864,4750.5,4850.5,341018,50154,37570.0,37690.0,37450.0,37550.0,532278.0,175934.0
2016-08-15T00:00:00.000,215.15,215.6,213.3,214.0,4767,4782,4752,4752,334272,32282,37210.0,37350.0,37000.0,37230.0,538510.0,244612.0
2016-08-16T00:00:00.000,217.2,217.85,214.35,214.9,4811,4828,4762,4770,327474,40088,37230.0,37350.0,37090.0,37120.0,515738.0,41810.0
2016-08-17T00:00:00.000,215.2,217.5,214.65,217.2,4774,4819,4763.5,4806,326416,25486,37350.0,37450.0,37250.0,37400.0,504588.0,35970.0
2016-08-18T00:00:00.000,216.75,218.9,215.55,215.55,4809,4844.5,4780.5,4784.5,327254,43233,37300.0,37450.0,37180.0,37260.0,512992.0,41062.0
2016-08-19T00:00:00.000,216.7,217.45,215.8,216.5,4798,4818.5,4782,4806,325898,33172,37380.0,37540.0,37290.0,37540.0,508572.0,35606.0
2016-08-22T00:00:00.000,214.0,217.45,212.7,217.2,4748.5,4809.5,4735,4809.5,325738,54363,37300.0,37460.0,37150.0,37370.0,514360.0,44634.0
2016-08-23T00:00:00.000,211.5,214.85,211.05,214.3,4710,4770,4694,4759,327698,52480,37150.0,37240.0,36980.0,37040.0,511844.0,43768.0
2016-08-24T00:00:00.000,207.65,212.1,207.55,211.55,4632,4717.5,4622.5,4703.5,329939,58502,36880.0,37090.0,36690.0,37020.0,539910.0,82120.0
2016-08-25T00:00:00.000,207.65,209.1,207.45,208.0,4626,4655.5,4620,4631.5,329233,43927,36380.0,36680.0,36120.0,36610.0,526572.0,104042.0
2016-08-26T00:00:00.000,207.85,209.95,207.05,207.7,4615,4665.5,4615,4625,330653,46489,36380.0,36560.0,36210.0,36310.0,531076.0,66086.0
2016-08-29T00:00:00.000,207.45,208.6,207.2,207.85,,,,,,,36400.0,36650.0,36230.0,36380.0,520848.0,73208.0
2016-08-30T00:00:00.000,206.9,208.9,206.3,208.05,4607,4646.5,4600,4625.5,332636,48357,36390.0,36530.0,36250.0,36350.0,523302.0,62880.0
2016-08-31T00:00:00.000,206.95,208.25,206.75,206.95,4617,4641,4610,4620,322559,43246,36310.0,36410.0,36160.0,36230.0,515630.0,79946.0
2016-09-01T00:00:00.000,206.85,209.0,206.75,207.2,4630,4657,4612,4619.5,324515,41548,36480.0,36670.0,36260.0,36300.0,513422.0,112462.0
2016-09-02T00:00:00.000,207.15,208.55,206.85,207.65,4627,4650,4615,4627,327804,40359,36530.0,36690.0,36400.0,36490.0,513988.0,139928.0
2016-09-05T00:00:00.000,,,,,4626,4642,4610,4618.5,324428,25528,36550.0,36660.0,36440.0,36640.0,517694.0,147262.0
2016-09-06T00:00:00.000,208.4,209.2,206.95,207.4,4620,4656,4619.5,4627,323455,35561,36520.0,36620.0,36390.0,36460.0,516114.0,136530.0
2016-09-07T00:00:00.000,209.3,210.6,208.7,208.7,4650,4688.5,4633,4640.5,323261,42654,36660.0,36870.0,36460.0,36600.0,510102.0,205396.0
2016-09-08T00:00:00.000,209.6,210.1,208.0,210.1,4664,4670,4630,4648.5,324192,29758,36660.0,36850.0,36530.0,36750.0,505006.0,176616.0
2016-09-09T00:00:00.000,208.85,209.75,208.2,209.7,4633,4671.5,4625,4665,322544,40255,36620.0,36730.0,36460.0,36560.0,495782.0,149500.0
2016-09-12T00:00:00.000,209.6,210.3,206.1,208.0,4648,4660,4582,4630,322469,67045,36360.0,36630.0,36130.0,36560.0,523876.0,256900.0
2016-09-13T00:00:00.000,209.55,211.1,208.85,209.8,4650,4692,4635,4662,321680,42828,36480.0,36620.0,36250.0,36250.0,486196.0,192602.0
2016-09-14T00:00:00.000,214.8,215.0,210.2,210.5,4771.5,4781.5,4653,4653,322934,58264,36640.0,36800.0,36470.0,36630.0,466872.0,188272.0
2016-09-15T00:00:00.000,215.2,215.6,214.15,214.65,4781,4787.5,4743.35,4765,327492,37353,,,,,,
2016-09-16T00:00:00.000,215.15,215.5,214.35,215.45,4788,4794.5,4747.5,4782.5,328340,35009,,,,,,
2016-09-19T00:00:00.000,214.9,214.85,213.7,213.7,4776,4777,4732.5,4769.5,322835,38601,37110.0,37240.0,36930.0,37100.0,450134.0,158336.0
2016-09-20T00:00:00.000,215.55,216.05,214.4,214.8,4793,4800,4746,4761,318918,36799,37250.0,37350.0,37190.0,37260.0,439338.0,40914.0
2016-09-21T00:00:00.000,214.5,215.65,214.5,214.8,4763,4789,4754,4789,316349,36328,37330.0,37500.0,37200.0,37350.0,440268.0,60794.0
2016-09-22T00:00:00.000,218.75,219.0,216.7,216.7,4853,4858.5,4779,4779,319795,70852,37520.0,37700.0,37250.0,37300.0,458610.0,90642.0
2016-09-23T00:00:00.000,219.25,219.6,218.85,218.85,4855,4869,4826.5,4845,319768,44366,37790.0,37930.0,37680.0,37790.0,461368.0,81960.0
2016-09-26T00:00:00.000,219.0,218.85,217.85,218.0,4841,4865,4813.5,4863.5,321819,36615,37810.0,37930.0,37720.0,37840.0,456438.0,63180.0
2016-09-27T00:00:00.000,216.15,218.5,216.05,217.4,4787,4845,4770.5,4838,321667,42924,37660.0,37860.0,37500.0,37780.0,462712.0,92460.0
2016-09-28T00:00:00.000,217.95,217.8,217.8,217.8,4818,4832,4790.5,4796.5,319307,30404,37450.0,37610.0,37270.0,37550.0,449096.0,80366.0
2016-09-29T00:00:00.000,219.0,220.55,218.15,220.4,4841,4860,4812,4844,321517,43827,37780.0,37960.0,37530.0,37600.0,444148.0,106982.0
2016-09-30T00:00:00.000,221.05,221.9,218.05,219.1,4865,4889,4815,4831,321700,45388,37690.0,37880.0,37560.0,37680.0,439784.0,82256.0
2016-10-03T00:00:00.000,219.2,221.6,216.7,221.45,4819,4887,4783.5,4865,320786,37995,,,,,,
2016-10-04T00:00:00.000,216.7,219.6,216.3,219.2,4805,4839.5,4780,4838,317425,33641,,,,,,
2016-10-05T00:00:00.000,216.45,218.15,215.85,217.2,4799.5,4814,4773,4790.5,314196,22303,,,,,,
2016-10-06T00:00:00.000,215.55,217.15,214.55,216.85,4756,4798,4750,4789,314221,27201,,,,,,
2016-10-07T00:00:00.000,216.35,218.3,214.75,215.45,4778,4816,4750,4757.5,316630,34513,,,,,,
2016-10-10T00:00:00.000,219.75,220.25,216.45,216.95,4848.5,4860,4784,4794,315142,34406,37550.0,37670.0,37430.0,37660.0,433864.0,69828.0
2016-10-11T00:00:00.000,218.55,219.95,217.0,219.45,4812,4856,4797,4851,315381,41177,38000.0,38180.0,37660.0,37670.0,468044.0,197110.0
2016-10-12T00:00:00.000,217.65,219.4,217.5,218.8,4814,4842,4806,4829.5,314865,23735,37920.0,38080.0,37760.0,38060.0,464966.0,160384.0
2016-10-13T00:00:00.000,212.2,218.0,211.65,217.6,4712,4818,4687.5,4810,320288,75308,37860.0,38150.0,37580.0,37990.0,466170.0,197824.0
2016-10-14T00:00:00.000,211.05,213.2,210.45,212.6,4675.5,4730,4674.5,4710,319536,17030,37300.0,37460.0,37110.0,37210.0,449142.0,226982.0
2016-10-17T00:00:00.000,210.7,212.0,210.0,210.9,4675,4704.5,4673,4676,314753,34414,37260.0,37400.0,37160.0,37210.0,455972.0,183592.0
2016-10-18T00:00:00.000,210.55,212.3,209.15,210.35,4681,4714,4672.5,4681,305391,48646,37310.0,37440.0,37200.0,37290.0,442702.0,42460.0
2016-10-19T00:00:00.000,210.35,211.1,208.75,210.0,4671,4685.5,4640,4674,307669,57729,37300.0,37440.0,37170.0,37320.0,442046.0,65330.0
2016-10-20T00:00:00.000,209.6,211.15,208.45,210.15,4652,4691.5,4633,4671,306607,42601,37270.0,37470.0,37000.0,37190.0,442270.0,74142.0
2016-10-21T00:00:00.000,208.85,210.1,208.6,209.6,4635,4664.5,4633.5,4653,306845,36029,37150.0,37290.0,37030.0,37230.0,443978.0,59228.0
2016-10-24T00:00:00.000,209.3,210.35,208.55,208.9,4638,4670,4634,4640,307645,37852,37300.0,37440.0,37120.0,37150.0,451524.0,67962.0
2016-10-25T00:00:00.000,213.85,214.65,209.35,209.65,4735,4754.5,4646.5,4649,309477,88898,37800.0,38150.0,37270.0,37350.0,475622.0,190842.0
2016-10-26T00:00:00.000,214.55,214.9,212.65,213.9,4740,4759,4713.5,4735.5,306440,36716,37880.0,38200.0,37670.0,38070.0,455338.0,151732.0
2016-10-27T00:00:00.000,216.35,216.7,213.05,214.25,4790,4797,4721,4747.5,309726,45483,37810.0,37940.0,37720.0,37830.0,452920.0,85460.0
2016-10-28T00:00:00.000,219.35,219.9,215.8,216.55,4843,4850,4775,4785.5,313844,71555,38140.0,38350.0,37940.0,38010.0,460326.0,137900.0
2016-10-31T00:00:00.000,220.5,221.1,218.15,220.0,4853,4878,4820,4852,313442,54848,38430.0,38640.0,38270.0,38430.0,461182.0,144230.0
2016-11-01T00:00:00.000,222.9,223.3,219.85,220.55,4920,4922,4850,4865.5,318912,67828,38660.0,38890.0,38390.0,38500.0,482346.0,149396.0
2016-11-02T00:00:00.000,223.05,223.65,220.65,223.4,4920,4923.5,4866,4915,322314,59619,38820.0,39180.0,38540.0,38780.0,478118.0,281808.0
2016-11-03T00:00:00.000,224.9,225.35,221.8,222.05,4960,4965.5,4894.5,4905,328160,64176,38800.0,39020.0,38620.0,38730.0,496132.0,153686.0
2016-11-04T00:00:00.000,226.5,226.95,223.55,224.35,4991,5003,4928,4954,331091,55897,39190.0,39390.0,39000.0,39100.0,504194.0,268470.0
2016-11-07T00:00:00.000,230.95,231.7,225.55,226.15,5098,5100.5,4973,4980,335512,86951,39880.0,40770.0,39150.0,39230.0,548218.0,505096.0
2016-11-08T00:00:00.000,238.0,238.25,229.0,231.25,5235.5,5250.5,5051,5090,342234,104316,40370.0,40730.0,40070.0,40180.0,556482.0,422864.0
2016-11-09T00:00:00.000,245.95,246.55,231.65,237.9,5413,5443,5115,5230,353361,151046,41430.0,42030.0,40340.0,40400.0,560162.0,825362.0
2016-11-10T00:00:00.000,255.1,259.1,245.3,246.35,5601,5714,5410,5417,364452,119986,42970.0,43910.0,42230.0,42320.0,552708.0,515896.0
2016-11-11T00:00:00.000,250.9,273.45,249.6,253.4,5549,6025.5,5506,5615.5,366968,192388,45330.0,46830.0,44430.0,45000.0,552572.0,988810.0
2016-11-14T00:00:00.000,252.1,259.9,247.1,252.85,5559,5736.5,5528.5,5557,366843,71296,45630.0,48040.0,43700.0,47200.0,537450.0,1319384.0
2016-11-15T00:00:00.000,250.5,257.0,242.6,252.05,5525,5674,5360,5563.5,354390,92280,44940.0,46160.0,43060.0,45500.0,530572.0,827514.0
2016-11-16T00:00:00.000,246.75,251.2,244.45,250.8,5433,5543,5400.5,5521,354840,51986,44130.0,44610.0,43510.0,43670.0,531838.0,110154.0
2016-11-17T00:00:00.000,249.1,250.6,243.8,246.95,5495.5,5529.5,5381.5,5433,357495,48307,43870.0,44390.0,43430.0,44310.0,513626.0,78748.0
2016-11-18T00:00:00.000,246.75,249.85,244.85,248.85,5423,5513,5401.5,5465,358139,47132,44130.0,44560.0,43750.0,43870.0,517266.0,92606.0
2016-11-21T00:00:00.000,251.5,253.5,246.45,247.25,5559,5594,5438,5446.5,358369,40304,44590.0,45430.0,43650.0,44440.0,544634.0,127490.0
2016-11-22T00:00:00.000,254.45,257.55,251.65,251.85,5613,5687,5566,5566,356600,51023,45770.0,46400.0,44810.0,45310.0,555764.0,135392.0
2016-11-23T00:00:00.000,260.75,262.5,252.0,254.45,5740,5786,5562,5609,355988,57156,45850.0,46190.0,45500.0,46000.0,555178.0,107592.0
2016-11-24T00:00:00.000,,,,,5868,5957.5,5770,5798,366041,76102,47480.0,48600.0,45540.0,45670.0,555764.0,263216.0
2016-11-25T00:00:00.000,266.8,269.9,261.25,261.55,5879,5919,5804,5893.5,365554,42825,48340.0,48990.0,47580.0,48050.0,550096.0,195684.0
2016-11-28T00:00:00.000,265.65,274.0,263.2,267.1,5881,6045.5,5820.5,5881,361544,73811,48820.0,49840.0,47850.0,48120.0,596476.0,271522.0
2016-11-29T00:00:00.000,259.5,266.2,257.35,265.15,5705,5885,5697,5859,361192,77088,47950.0,49400.0,46590.0,49300.0,547904.0,353894.0
2016-11-30T00:00:00.000,262.15,264.3,254.0,258.85,5825,5845,5612.5,5730,366150,75124,46220.0,47240.0,45110.0,47030.0,536542.0,505638.0
2016-12-01T00:00:00.000,263.15,265.6,260.35,262.55,5791,5870,5626.75,5800,365735,42570,46990.0,47570.0,46140.0,46390.0,537352.0,464488.0
2016-12-02T00:00:00.000,261.5,262.45,258.7,261.75,5760,5805,5713,5790,366272,34316,46650.0,47180.0,46150.0,46930.0,524434.0,330356.0
2016-12-05T00:00:00.000,268.9,270.1,261.0,261.0,5950,5969,5726,5766.5,364966,40059,46910.0,47630.0,46200.0,46420.0,547682.0,364274.0
2016-12-06T00:00:00.000,267.2,268.75,264.35,267.55,5884,5951.5,5831,5923.5,366862,38878,47950.0,48480.0,47400.0,47420.0,550710.0,365538.0
2016-12-07T00:00:00.000,263.7,269.3,262.15,266.0,5785,5950,5780,5886,368693,46715,47930.0,48500.0,47330.0,47460.0,582720.0,358714.0
2016-12-08T00:00:00.000,262.0,266.1,261.0,263.0,5782,5875,5745.5,5818,369427,44461,47530.0,48470.0,46910.0,48260.0,555444.0,385546.0
2016-12-09T00:00:00.000,264.2,265.45,262.65,264.05,5826,5866.5,5764.5,5772,373225,31153,47100.0,47770.0,46480.0,47360.0,544174.0,373262.0
2016-12-12T00:00:00.000,261.3,267.35,259.95,267.35,5768,5910,5755.5,5882,374344,37385,47700.0,48270.0,47150.0,47530.0,540390.0,332482.0
2016-12-13T00:00:00.000,259.3,262.25,256.1,259.2,5690,5790,5655.5,5732.5,378509,46939,46930.0,47300.0,46620.0,47060.0,526256.0,292322.0
2016-12-14T00:00:00.000,260.0,263.55,256.65,258.65,5722,5765,5665.5,5689.5,376377,28052,46540.0,47300.0,46000.0,47270.0,518134.0,288536.0
2016-12-15T00:00:00.000,259.6,260.2,257.5,259.5,5732,5776.5,5673,5718,373828,46874,46680.0,47130.0,46140.0,46780.0,511470.0,269802.0
2016-12-16T00:00:00.000,256.1,258.25,253.9,258.0,5635.5,5751,5624,5733.5,372217,27677,46770.0,47300.0,46350.0,46480.0,494546.0,92482.0
2016-12-19T00:00:00.000,249.65,255.25,247.5,254.6,5496,5640,5459,5620,367005,51681,46200.0,46700.0,45700.0,46280.0,493534.0,88668.0
2016-12-20T00:00:00.000,249.95,249.85,248.1,249.4,5502,5534,5475,5497.5,357480,30338,45070.0,45680.0,44560.0,45650.0,490316.0,120832.0
2016-12-21T00:00:00.000,249.15,250.95,249.0,250.95,5515,5559.5,5498,5520,352153,22772,45270.0,45560.0,44920.0,45110.0,494108.0,84196.0
2016-12-22T00:00:00.000,249.45,250.3,245.5,249.05,5518,5532,5419.5,5507,352829,40970,44900.0,45440.0,44480.0,45290.0,508592.0,92470.0
2016-12-23T00:00:00.000,247.25,250.1,247.2,249.6,5469,5571,5464,5539,350471,20272,44910.0,45300.0,44230.0,44520.0,508656.0,117286.0
2016-12-26T00:00:00.000,,,,,,,,,,,44280.0,45210.0,43490.0,45000.0,512600.0,170606.0
2016-12-27T00:00:00.000,250.8,251.3,245.0,245.0,,,,,,,44440.0,44850.0,43960.0,44120.0,503292.0,131318.0
2016-12-28T00:00:00.000,249.5,252.25,249.4,252.25,5545,5596,5480,5560.5,346425,32805,45530.0,46020.0,44640.0,44640.0,498512.0,208248.0
2016-12-29T00:00:00.000,248.8,252.6,248.4,250.6,5487,5568,5477,5520,345141,21536,45570.0,45970.0,45160.0,45450.0,497916.0,213126.0
2016-12-30T00:00:00.000,250.55,251.9,248.75,248.8,5535.5,5550,5493,5495.5,342526,19619,45430.0,45760.0,45070.0,45650.0,480826.0,199464.0
2017-01-03T00:00:00.000,248.9,254.85,248.6,250.7,5500,5616,5480.5,5542.5,347443,39107,46040.0,46290.0,45630.0,45630.0,482612.0,183888.0
2017-01-04T00:00:00.000,255.65,256.3,247.25,248.8,5644,5645,5450.5,5492,,46415,45360.0,45980.0,44810.0,45910.0,484042.0,290606.0
2017-01-05T00:00:00.000,253.75,258.85,253.05,255.7,5580,5698,5576.5,5640,345913,34079,45850.0,46170.0,45360.0,45400.0,492824.0,318430.0
2017-01-06T00:00:00.000,254.6,254.8,251.25,253.5,5590,5614,5536.5,5584.5,347430,27287,45430.0,45770.0,45090.0,45720.0,482652.0,252160.0
2017-01-09T00:00:00.000,253.85,255.05,251.95,254.4,5591,5618.5,5551,5604,345793,31370,45470.0,45770.0,45090.0,45260.0,482970.0,201880.0
2017-01-10T00:00:00.000,261.25,263.0,253.0,253.2,5758,5779,5573.5,5590,347655,67904,45780.0,46270.0,45350.0,45530.0,493666.0,310498.0
2017-01-11T00:00:00.000,261.05,263.1,259.7,260.95,5714,5788.5,5711.5,5756,347022,36022,46950.0,47260.0,46340.0,46340.0,504168.0,371356.0
2017-01-12T00:00:00.000,267.15,267.55,260.0,260.2,5842,5884,5725,5726,345188,51073,46990.0,47200.0,46750.0,46950.0,493754.0,289596.0
2017-01-13T00:00:00.000,269.0,271.6,264.2,266.7,5909,5917,5808.5,5860,350739,43116,47500.0,47810.0,47110.0,47110.0,489208.0,362068.0
2017-01-16T00:00:00.000,,,,,5865,5930,5832,5929,349291,27386,47900.0,48390.0,47230.0,47420.0,500390.0,355334.0
2017-01-17T00:00:00.000,262.5,271.25,260.45,270.1,5754,5855,5727.5,5850,338718,45473,47300.0,48150.0,46650.0,48010.0,470464.0,53446.0
2017-01-18T00:00:00.000,261.65,263.05,260.7,261.8,5769,5788,5735,5766.5,333619,28934,46620.0,47150.0,46060.0,46940.0,455398.0,60138.0
2017-01-19T00:00:00.000,261.05,263.4,258.15,261.45,5739.5,5793.5,5668,5760,331812,38286,46730.0,46980.0,46410.0,46630.0,454514.0,41008.0
2017-01-20T00:00:00.000,262.5,264.5,258.75,261.2,5748,5813.5,5693,5746,330682,33636,46490.0,46820.0,46100.0,46710.0,434922.0,48660.0
2017-01-23T00:00:00.000,264.75,266.8,261.3,262.1,5795,5860,5759,5760,330513,27159,46890.0,47370.0,46250.0,46380.0,438680.0,52484.0
2017-01-24T00:00:00.000,270.85,271.55,263.95,264.7,5943,5956.5,5803,5807.5,329173,50670,47030.0,47320.0,46610.0,46890.0,439608.0,44760.0
2017-01-25T00:00:00.000,271.0,273.2,268.5,270.8,5942,5973,5886.5,5951,329119,46898,47750.0,47980.0,47500.0,47570.0,447972.0,52854.0
2017-01-26T00:00:00.000,267.3,273.0,265.05,271.45,5857,5981.5,5819,5953,328493,35163,47930.0,48280.0,47550.0,47600.0,444618.0,61178.0
2017-01-27T00:00:00.000,268.95,269.65,265.45,266.1,5899,5903,5825,5831,327410,22294,,,,,,
2017-01-30T00:00:00.000,265.5,270.45,263.4,269.45,5820,5912,5785,5901.5,326519,24130,,,,,,
2017-01-31T00:00:00.000,272.75,273.75,265.95,267.0,5991,5998.5,5837.5,5854,325303,41876,,,,,,
2017-02-01T00:00:00.000,271.15,273.8,270.4,272.9,5945,6007,5931,5976,322435,32600,,,,,,
2017-02-02T00:00:00.000,268.55,272.4,266.4,271.35,5886,5976,5853,5963,323149,37079,,,,,,
2017-02-03T00:00:00.000,261.6,269.4,261.2,268.25,5772,5912.5,5755,5910,324449,57123,47060.0,47800.0,46650.0,47790.0,445440.0,64984.0
2017-02-06T00:00:00.000,265.15,265.7,261.5,261.95,5846,5855,5765,5765,324214,35021,46740.0,47090.0,46420.0,46940.0,454924.0,79886.0
2017-02-07T00:00:00.000,263.2,265.65,262.35,264.9,5795,5854,5782.5,5843,321913,29963,46950.0,47190.0,46700.0,46790.0,458328.0,66358.0
2017-02-08T00:00:00.000,266.65,269.1,263.2,263.85,5895,5925,5802,5805.5,313607,43848,47360.0,47840.0,46700.0,46910.0,477636.0,117574.0
2017-02-09T00:00:00.000,265.35,267.65,264.1,266.6,5822,5894,5814.5,5876,313142,39121,47680.0,47950.0,47370.0,47710.0,483040.0,108768.0
2017-02-10T00:00:00.000,276.8,279.1,263.65,265.65,6090,6095,5810,5837.5,316306,92223,47570.0,48050.0,47120.0,47620.0,511222.0,213852.0
2017-02-13T00:00:00.000,278.3,282.3,276.95,277.65,6106,6204,6086.5,6090,319268,73057,49550.0,50620.0,47780.0,47800.0,597682.0,616476.0
2017-02-14T00:00:00.000,273.7,281.45,271.35,278.55,6021,6190,5981.5,6120,316122,69296,49940.0,50250.0,49660.0,49820.0,613308.0,347374.0
2017-02-15T00:00:00.000,274.05,275.65,271.95,274.3,6067,6074.5,5992,6026.5,315722,52187,49120.0,50290.0,48290.0,50090.0,564448.0,512812.0
2017-02-16T00:00:00.000,271.85,276.3,269.35,274.1,6000,6098,5957,6051.5,318338,61391,49140.0,49550.0,48690.0,48910.0,546370.0,89842.0
2017-02-17T00:00:00.000,270.7,273.5,267.8,271.05,5960,6038,5920,5984,316500,46335,48780.0,49120.0,48360.0,48890.0,542464.0,82658.0
2017-02-20T00:00:00.000,,,,,6070,6105,5958,5977.5,315194,31695,48600.0,49010.0,48130.0,48490.0,546626.0,73576.0
2017-02-21T00:00:00.000,274.55,275.85,270.0,270.7,6060,6093,6031,6070.5,314244,36052,49200.0,49520.0,48920.0,49070.0,544616.0,92118.0
2017-02-22T00:00:00.000,273.3,274.95,271.0,274.2,6040,6066.5,5986,6053,312280,36712,49070.0,49380.0,48700.0,49170.0,543932.0,71136.0
2017-02-23T00:00:00.000,264.35,273.85,263.7,273.65,5859,6042,5838.5,6042,315658,57655,48750.0,49150.0,48360.0,48740.0,540832.0,71966.0
2017-02-24T00:00:00.000,268.0,269.1,263.75,263.75,5928,5956,5845,5854,314657,47816,47950.0,48880.0,47310.0,48850.0,527974.0,129564.0
2017-02-27T00:00:00.000,268.75,269.1,265.2,267.3,5934,5954.5,5877,5934.5,311414,34430,48080.0,48470.0,47600.0,47900.0,518148.0,107564.0
2017-02-28T00:00:00.000,270.4,271.05,266.9,268.3,5973,5994.5,5898.5,5932,311570,39188,48020.0,48290.0,47650.0,48120.0,520720.0,100866.0
2017-03-01T00:00:00.000,272.65,275.5,270.3,270.5,6016,6090,5955,5982,316918,55379,48510.0,48970.0,47870.0,48030.0,527792.0,148992.0
2017-03-02T00:00:00.000,267.95,272.9,267.3,272.4,5930,6035.5,5908.5,6020,318444,39997,48910.0,49280.0,48520.0,48940.0,535318.0,108902.0
2017-03-03T00:00:00.000,268.7,269.8,267.0,267.8,5917,5958.5,5901,5918,318405,29953,48370.0,48690.0,48080.0,48650.0,534614.0,131508.0
2017-03-06T00:00:00.000,264.3,268.9,263.9,268.9,5858,5950,5835,5934.5,319900,38867,48360.0,48660.0,47930.0,48350.0,546892.0,138358.0
2017-03-07T00:00:00.000,260.95,265.45,259.65,265.45,5773,5876,5759,5855.5,320666,47829,47850.0,48000.0,47610.0,47960.0,547820.0,107360.0
2017-03-08T00:00:00.000,259.2,262.35,258.3,260.6,5765.5,5816.5,5731,5773.5,321865,39259,47410.0,47840.0,47100.0,47610.0,542600.0,196618.0
2017-03-09T00:00:00.000,257.0,258.35,255.0,257.6,5690,5743.5,5652,5741.5,324527,55305,46970.0,47590.0,46480.0,47400.0,545756.0,231422.0
2017-03-10T00:00:00.000,258.65,259.85,256.65,256.65,5732,5778,5687.5,5692.5,325060,45523,46560.0,46830.0,46140.0,46300.0,545504.0,207214.0
2017-03-13T00:00:00.000,261.65,262.75,258.85,259.0,5796,5824,5743,5749,323319,33148,47020.0,47560.0,46530.0,46800.0,543342.0,328654.0
2017-03-14T00:00:00.000,262.4,263.5,260.0,261.15,5820,5843,5735,5795.5,321139,36187,47360.0,47580.0,47190.0,47500.0,541456.0,211346.0
2017-03-15T00:00:00.000,264.55,266.6,264.1,265.2,5864,5901,5814.5,5835.5,321436,30498,47440.0,47800.0,46820.0,47150.0,545990.0,307966.0
2017-03-16T00:00:00.000,266.55,268.3,266.2,267.55,5909,5948.5,5889,5895,321028,36043,48160.0,48400.0,47890.0,47930.0,519770.0,46252.0
2017-03-17T00:00:00.000,267.95,268.3,264.8,266.0,5935,5945,5863,5899.5,320424,27450,48090.0,48460.0,47820.0,48360.0,517094.0,32602.0
2017-03-20T00:00:00.000,265.55,267.9,264.5,267.9,5880,5950,5850,5918.5,321151,30283,48220.0,48430.0,48020.0,48060.0,518982.0,38266.0
2017-03-21T00:00:00.000,261.0,264.2,259.75,264.2,5776,5870,5761,5866,318053,59282,47760.0,48550.0,47200.0,48130.0,515298.0,60682.0
